id,point,type,granularity,granularitytimezone,activity,classification,capacity,volume,percentage,emission,emissionfactor,validfrom,validto,lastupdate,carbon_intensity_gco2_per_kwh,temperature_c_delft,temperature_source
71294505995,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,15629400,3907350,0.256667,1440190,0.368585,2025-12-02 22:45:00+00:00,2025-12-02 23:00:00+00:00,2026-03-18 07:22:12+00:00,368.585,5.25,Open-Meteo historical hourly archive interpolated to 15 minutes
71294505996,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,15183424,3795856,0.249343,1415581,0.372928,2025-12-02 23:00:00+00:00,2025-12-02 23:15:00+00:00,2026-03-18 07:22:12+00:00,372.928,5.2,Open-Meteo historical hourly archive interpolated to 15 minutes
71294505997,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14959760,3739940,0.24567,1392147,0.372238,2025-12-02 23:15:00+00:00,2025-12-02 23:30:00+00:00,2026-03-18 07:22:12+00:00,372.238,5.3,Open-Meteo historical hourly archive interpolated to 15 minutes
71294508654,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14904440,3726110,0.244762,1382470,0.371022,2025-12-02 23:30:00+00:00,2025-12-02 23:45:00+00:00,2026-03-18 07:22:12+00:00,371.022,5.4,Open-Meteo historical hourly archive interpolated to 15 minutes
71294508655,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14833492,3708373,0.243596,1365182,0.368135,2025-12-02 23:45:00+00:00,2025-12-03 00:00:00+00:00,2026-03-18 07:22:12+00:00,368.135,5.5,Open-Meteo historical hourly archive interpolated to 15 minutes
71294508656,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14930916,3732729,0.245196,1372305,0.367641,2025-12-03 00:00:00+00:00,2025-12-03 00:15:00+00:00,2026-03-18 07:22:12+00:00,367.641,5.6,Open-Meteo historical hourly archive interpolated to 15 minutes
71294509124,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14848272,3712068,0.243839,1369836,0.369022,2025-12-03 00:15:00+00:00,2025-12-03 00:30:00+00:00,2026-03-18 07:22:12+00:00,369.022,5.6,Open-Meteo historical hourly archive interpolated to 15 minutes
71294510995,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14834772,3708693,0.243617,1368004,0.368864,2025-12-03 00:30:00+00:00,2025-12-03 00:45:00+00:00,2026-03-18 07:22:12+00:00,368.86400000000003,5.6,Open-Meteo historical hourly archive interpolated to 15 minutes
71294510996,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14850036,3712509,0.243867,1366858,0.368176,2025-12-03 00:45:00+00:00,2025-12-03 01:00:00+00:00,2026-03-18 07:22:12+00:00,368.176,5.6,Open-Meteo historical hourly archive interpolated to 15 minutes
71294510997,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14994452,3748613,0.246239,1372494,0.366134,2025-12-03 01:00:00+00:00,2025-12-03 01:15:00+00:00,2026-03-18 07:22:12+00:00,366.134,5.6,Open-Meteo historical hourly archive interpolated to 15 minutes
71294511385,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14988172,3747043,0.246136,1374434,0.366805,2025-12-03 01:15:00+00:00,2025-12-03 01:30:00+00:00,2026-03-18 07:22:12+00:00,366.805,5.625,Open-Meteo historical hourly archive interpolated to 15 minutes
71294513256,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,15008484,3752121,0.246469,1376034,0.366735,2025-12-03 01:30:00+00:00,2025-12-03 01:45:00+00:00,2026-03-18 07:22:12+00:00,366.73499999999996,5.6499999999999995,Open-Meteo historical hourly archive interpolated to 15 minutes
71294513257,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14996156,3749039,0.246266,1374845,0.366719,2025-12-03 01:45:00+00:00,2025-12-03 02:00:00+00:00,2026-03-18 07:22:12+00:00,366.719,5.675,Open-Meteo historical hourly archive interpolated to 15 minutes
71294513258,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14953748,3738437,0.24557,1375798,0.368014,2025-12-03 02:00:00+00:00,2025-12-03 02:15:00+00:00,2026-03-18 07:22:12+00:00,368.014,5.7,Open-Meteo historical hourly archive interpolated to 15 minutes
71294513764,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14871156,3717789,0.244213,1373759,0.36951,2025-12-03 02:15:00+00:00,2025-12-03 02:30:00+00:00,2026-03-18 07:22:12+00:00,369.51,5.575,Open-Meteo historical hourly archive interpolated to 15 minutes
71294515683,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14797540,3699385,0.243004,1373543,0.37129,2025-12-03 02:30:00+00:00,2025-12-03 02:45:00+00:00,2026-03-18 07:22:12+00:00,371.29,5.45,Open-Meteo historical hourly archive interpolated to 15 minutes
71294515684,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14817968,3704492,0.24334,1374217,0.37096,2025-12-03 02:45:00+00:00,2025-12-03 03:00:00+00:00,2026-03-18 07:22:12+00:00,370.96000000000004,5.325,Open-Meteo historical hourly archive interpolated to 15 minutes
71294515685,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14892252,3723063,0.244559,1368584,0.367596,2025-12-03 03:00:00+00:00,2025-12-03 03:15:00+00:00,2026-03-18 07:22:12+00:00,367.596,5.2,Open-Meteo historical hourly archive interpolated to 15 minutes
71294516071,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14871236,3717809,0.244214,1366084,0.367443,2025-12-03 03:15:00+00:00,2025-12-03 03:30:00+00:00,2026-03-18 07:22:12+00:00,367.44300000000004,5.1,Open-Meteo historical hourly archive interpolated to 15 minutes
71294517942,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14899720,3724930,0.244682,1365162,0.366493,2025-12-03 03:30:00+00:00,2025-12-03 03:45:00+00:00,2026-03-18 07:22:12+00:00,366.493,5.0,Open-Meteo historical hourly archive interpolated to 15 minutes
71294517943,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14977112,3744278,0.245953,1365502,0.36469,2025-12-03 03:45:00+00:00,2025-12-03 04:00:00+00:00,2026-03-18 07:22:12+00:00,364.69,4.8999999999999995,Open-Meteo historical hourly archive interpolated to 15 minutes
71294517944,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,15352160,3838040,0.252111,1393610,0.363105,2025-12-03 04:00:00+00:00,2025-12-03 04:15:00+00:00,2026-03-18 07:22:12+00:00,363.105,4.8,Open-Meteo historical hourly archive interpolated to 15 minutes
71294518330,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,15382552,3845638,0.25261,1399390,0.36389,2025-12-03 04:15:00+00:00,2025-12-03 04:30:00+00:00,2026-03-18 07:22:12+00:00,363.89,5.05,Open-Meteo historical hourly archive interpolated to 15 minutes
71294520201,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,15363908,3840977,0.252304,1405955,0.366041,2025-12-03 04:30:00+00:00,2025-12-03 04:45:00+00:00,2026-03-18 07:22:12+00:00,366.041,5.3,Open-Meteo historical hourly archive interpolated to 15 minutes
71294520202,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,15262044,3815511,0.250631,1400513,0.367058,2025-12-03 04:45:00+00:00,2025-12-03 05:00:00+00:00,2026-03-18 07:22:12+00:00,367.058,5.55,Open-Meteo historical hourly archive interpolated to 15 minutes
71294520203,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,15956380,3989095,0.262033,1474072,0.369525,2025-12-03 05:00:00+00:00,2025-12-03 05:15:00+00:00,2026-03-18 07:22:12+00:00,369.525,5.8,Open-Meteo historical hourly archive interpolated to 15 minutes
71294520589,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16146744,4036686,0.265159,1506546,0.373214,2025-12-03 05:15:00+00:00,2025-12-03 05:30:00+00:00,2026-03-18 07:22:12+00:00,373.214,6.0,Open-Meteo historical hourly archive interpolated to 15 minutes
71294522460,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16241084,4060271,0.266708,1523398,0.375196,2025-12-03 05:30:00+00:00,2025-12-03 05:45:00+00:00,2026-03-18 07:22:12+00:00,375.19599999999997,6.199999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
71294522461,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16249392,4062348,0.266844,1534187,0.37766,2025-12-03 05:45:00+00:00,2025-12-03 06:00:00+00:00,2026-03-18 07:22:12+00:00,377.65999999999997,6.3999999999999995,Open-Meteo historical hourly archive interpolated to 15 minutes
71294522462,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16619776,4154944,0.272927,1561365,0.375785,2025-12-03 06:00:00+00:00,2025-12-03 06:15:00+00:00,2026-03-18 07:22:12+00:00,375.78499999999997,6.6,Open-Meteo historical hourly archive interpolated to 15 minutes
71294522848,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16703276,4175819,0.274298,1566271,0.375081,2025-12-03 06:15:00+00:00,2025-12-03 06:30:00+00:00,2026-03-18 07:22:12+00:00,375.081,6.6,Open-Meteo historical hourly archive interpolated to 15 minutes
71294524612,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16766628,4191657,0.275338,1570745,0.374731,2025-12-03 06:30:00+00:00,2025-12-03 06:45:00+00:00,2026-03-18 07:22:12+00:00,374.731,6.6,Open-Meteo historical hourly archive interpolated to 15 minutes
71294524613,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16772464,4193116,0.275434,1570096,0.374446,2025-12-03 06:45:00+00:00,2025-12-03 07:00:00+00:00,2026-03-18 07:22:12+00:00,374.446,6.6,Open-Meteo historical hourly archive interpolated to 15 minutes
71294524614,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16927556,4231889,0.27798,1582819,0.374022,2025-12-03 07:00:00+00:00,2025-12-03 07:15:00+00:00,2026-03-18 07:22:12+00:00,374.02200000000005,6.6,Open-Meteo historical hourly archive interpolated to 15 minutes
71294525104,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16880056,4220014,0.2772,1580011,0.374409,2025-12-03 07:15:00+00:00,2025-12-03 07:30:00+00:00,2026-03-18 07:22:12+00:00,374.409,6.5249999999999995,Open-Meteo historical hourly archive interpolated to 15 minutes
71294526974,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16847452,4211863,0.276664,1574492,0.373823,2025-12-03 07:30:00+00:00,2025-12-03 07:45:00+00:00,2026-03-18 07:22:12+00:00,373.82300000000004,6.45,Open-Meteo historical hourly archive interpolated to 15 minutes
71294526975,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16896452,4224113,0.277469,1577983,0.373566,2025-12-03 07:45:00+00:00,2025-12-03 08:00:00+00:00,2026-03-18 07:22:12+00:00,373.56600000000003,6.375,Open-Meteo historical hourly archive interpolated to 15 minutes
71294526976,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16943832,4235958,0.278247,1581543,0.373361,2025-12-03 08:00:00+00:00,2025-12-03 08:15:00+00:00,2026-03-18 07:22:12+00:00,373.361,6.3,Open-Meteo historical hourly archive interpolated to 15 minutes
71294527358,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17084240,4271060,0.280552,1586244,0.371394,2025-12-03 08:15:00+00:00,2025-12-03 08:30:00+00:00,2026-03-18 07:22:12+00:00,371.394,6.3,Open-Meteo historical hourly archive interpolated to 15 minutes
71294529228,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17330052,4332513,0.284589,1586199,0.366115,2025-12-03 08:30:00+00:00,2025-12-03 08:45:00+00:00,2026-03-18 07:22:12+00:00,366.115,6.3,Open-Meteo historical hourly archive interpolated to 15 minutes
71294529229,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17474560,4368640,0.286962,1577316,0.361054,2025-12-03 08:45:00+00:00,2025-12-03 09:00:00+00:00,2026-03-18 07:22:12+00:00,361.054,6.3,Open-Meteo historical hourly archive interpolated to 15 minutes
71294529230,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17569708,4392427,0.288524,1565656,0.356444,2025-12-03 09:00:00+00:00,2025-12-03 09:15:00+00:00,2026-03-18 07:22:12+00:00,356.44399999999996,6.3,Open-Meteo historical hourly archive interpolated to 15 minutes
71294529612,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17742576,4435644,0.291363,1565389,0.352911,2025-12-03 09:15:00+00:00,2025-12-03 09:30:00+00:00,2026-03-18 07:22:12+00:00,352.911,6.4,Open-Meteo historical hourly archive interpolated to 15 minutes
71294531483,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18015064,4503766,0.295837,1565696,0.347641,2025-12-03 09:30:00+00:00,2025-12-03 09:45:00+00:00,2026-03-18 07:22:12+00:00,347.64099999999996,6.5,Open-Meteo historical hourly archive interpolated to 15 minutes
71294531484,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18199840,4549960,0.298871,1559423,0.342733,2025-12-03 09:45:00+00:00,2025-12-03 10:00:00+00:00,2026-03-18 07:22:12+00:00,342.733,6.6000000000000005,Open-Meteo historical hourly archive interpolated to 15 minutes
71294531485,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18271332,4567833,0.300045,1548242,0.338945,2025-12-03 10:00:00+00:00,2025-12-03 10:15:00+00:00,2026-03-18 07:22:12+00:00,338.945,6.7,Open-Meteo historical hourly archive interpolated to 15 minutes
71294531872,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18465716,4616429,0.303237,1553791,0.336579,2025-12-03 10:15:00+00:00,2025-12-03 10:30:00+00:00,2026-03-18 07:22:12+00:00,336.579,6.8,Open-Meteo historical hourly archive interpolated to 15 minutes
71294533744,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18669540,4667385,0.306584,1554938,0.33315,2025-12-03 10:30:00+00:00,2025-12-03 10:45:00+00:00,2026-03-18 07:22:12+00:00,333.15,6.9,Open-Meteo historical hourly archive interpolated to 15 minutes
71294533745,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18761724,4690431,0.308098,1552105,0.330909,2025-12-03 10:45:00+00:00,2025-12-03 11:00:00+00:00,2026-03-18 07:22:12+00:00,330.909,7.0,Open-Meteo historical hourly archive interpolated to 15 minutes
71294533746,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18728044,4682011,0.307544,1545179,0.330025,2025-12-03 11:00:00+00:00,2025-12-03 11:15:00+00:00,2026-03-18 07:22:12+00:00,330.02500000000003,7.1,Open-Meteo historical hourly archive interpolated to 15 minutes
71294534131,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18800968,4700242,0.308742,1542325,0.328137,2025-12-03 11:15:00+00:00,2025-12-03 11:30:00+00:00,2026-03-18 07:22:12+00:00,328.137,7.475,Open-Meteo historical hourly archive interpolated to 15 minutes
71294536003,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18999564,4749891,0.312003,1540003,0.324219,2025-12-03 11:30:00+00:00,2025-12-03 11:45:00+00:00,2026-03-18 07:22:12+00:00,324.219,7.85,Open-Meteo historical hourly archive interpolated to 15 minutes
71294536004,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,19222440,4805610,0.315663,1537214,0.319879,2025-12-03 11:45:00+00:00,2025-12-03 12:00:00+00:00,2026-03-18 07:22:12+00:00,319.879,8.225,Open-Meteo historical hourly archive interpolated to 15 minutes
71294536005,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,19507296,4876824,0.32034,1539790,0.315736,2025-12-03 12:00:00+00:00,2025-12-03 12:15:00+00:00,2026-03-18 07:22:12+00:00,315.736,8.6,Open-Meteo historical hourly archive interpolated to 15 minutes
71294536390,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,19639152,4909788,0.322505,1542392,0.314146,2025-12-03 12:15:00+00:00,2025-12-03 12:30:00+00:00,2026-03-18 07:22:12+00:00,314.14599999999996,8.7,Open-Meteo historical hourly archive interpolated to 15 minutes
71294538263,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,19449692,4862423,0.319394,1535356,0.315759,2025-12-03 12:30:00+00:00,2025-12-03 12:45:00+00:00,2026-03-18 07:22:12+00:00,315.759,8.8,Open-Meteo historical hourly archive interpolated to 15 minutes
71294538264,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,19161072,4790268,0.314654,1533043,0.320033,2025-12-03 12:45:00+00:00,2025-12-03 13:00:00+00:00,2026-03-18 07:22:12+00:00,320.033,8.9,Open-Meteo historical hourly archive interpolated to 15 minutes
71294538265,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18941204,4735301,0.311043,1534603,0.324077,2025-12-03 13:00:00+00:00,2025-12-03 13:15:00+00:00,2026-03-18 07:22:12+00:00,324.077,9.0,Open-Meteo historical hourly archive interpolated to 15 minutes
71294538649,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18774488,4693622,0.308305,1536936,0.327452,2025-12-03 13:15:00+00:00,2025-12-03 13:30:00+00:00,2026-03-18 07:22:12+00:00,327.452,8.975,Open-Meteo historical hourly archive interpolated to 15 minutes
71294541721,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18598852,4649713,0.305421,1540287,0.331265,2025-12-03 13:30:00+00:00,2025-12-03 13:45:00+00:00,2026-03-18 07:22:12+00:00,331.265,8.95,Open-Meteo historical hourly archive interpolated to 15 minutes
71294541722,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18396420,4599105,0.302096,1537128,0.334223,2025-12-03 13:45:00+00:00,2025-12-03 14:00:00+00:00,2026-03-18 07:22:12+00:00,334.223,8.925,Open-Meteo historical hourly archive interpolated to 15 minutes
71294541723,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18291476,4572869,0.300373,1544717,0.3378,2025-12-03 14:00:00+00:00,2025-12-03 14:15:00+00:00,2026-03-18 07:22:12+00:00,337.8,8.9,Open-Meteo historical hourly archive interpolated to 15 minutes
71294542110,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,18070160,4517540,0.296738,1538484,0.340558,2025-12-03 14:15:00+00:00,2025-12-03 14:30:00+00:00,2026-03-18 07:22:12+00:00,340.55800000000005,8.5,Open-Meteo historical hourly archive interpolated to 15 minutes
71294545741,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17804588,4451147,0.292377,1538802,0.345709,2025-12-03 14:30:00+00:00,2025-12-03 14:45:00+00:00,2026-03-18 07:22:12+00:00,345.709,8.1,Open-Meteo historical hourly archive interpolated to 15 minutes
71294545742,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17609440,4402360,0.289172,1538454,0.349461,2025-12-03 14:45:00+00:00,2025-12-03 15:00:00+00:00,2026-03-18 07:22:12+00:00,349.461,7.7,Open-Meteo historical hourly archive interpolated to 15 minutes
71294545743,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17372504,4343126,0.285281,1536806,0.353848,2025-12-03 15:00:00+00:00,2025-12-03 15:15:00+00:00,2026-03-18 07:22:12+00:00,353.848,7.3,Open-Meteo historical hourly archive interpolated to 15 minutes
71294546041,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17130096,4282524,0.281301,1542611,0.360211,2025-12-03 15:15:00+00:00,2025-12-03 15:30:00+00:00,2026-03-18 07:22:12+00:00,360.211,6.7749999999999995,Open-Meteo historical hourly archive interpolated to 15 minutes
71294547921,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16962464,4240616,0.278548,1545617,0.364479,2025-12-03 15:30:00+00:00,2025-12-03 15:45:00+00:00,2026-03-18 07:22:12+00:00,364.479,6.25,Open-Meteo historical hourly archive interpolated to 15 minutes
71294547922,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16888024,4222006,0.277325,1547044,0.366424,2025-12-03 15:45:00+00:00,2025-12-03 16:00:00+00:00,2026-03-18 07:22:12+00:00,366.42400000000004,5.725,Open-Meteo historical hourly archive interpolated to 15 minutes
71294547923,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16883612,4220903,0.277252,1555690,0.368568,2025-12-03 16:00:00+00:00,2025-12-03 16:15:00+00:00,2026-03-18 07:22:12+00:00,368.568,5.2,Open-Meteo historical hourly archive interpolated to 15 minutes
71294548221,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16895252,4223813,0.277443,1556132,0.368419,2025-12-03 16:15:00+00:00,2025-12-03 16:30:00+00:00,2026-03-18 07:22:12+00:00,368.419,5.1,Open-Meteo historical hourly archive interpolated to 15 minutes
71294550368,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16837160,4209290,0.276489,1554119,0.369212,2025-12-03 16:30:00+00:00,2025-12-03 16:45:00+00:00,2026-03-18 07:22:12+00:00,369.212,5.0,Open-Meteo historical hourly archive interpolated to 15 minutes
71294550369,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16794148,4198537,0.275783,1550560,0.36931,2025-12-03 16:45:00+00:00,2025-12-03 17:00:00+00:00,2026-03-18 07:22:12+00:00,369.31,4.8999999999999995,Open-Meteo historical hourly archive interpolated to 15 minutes
71294550370,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16791312,4197828,0.275736,1541769,0.367278,2025-12-03 17:00:00+00:00,2025-12-03 17:15:00+00:00,2026-03-18 07:22:12+00:00,367.278,4.8,Open-Meteo historical hourly archive interpolated to 15 minutes
71294550371,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16795736,4198934,0.275808,1538539,0.366412,2025-12-03 17:15:00+00:00,2025-12-03 17:30:00+00:00,2026-03-18 07:22:12+00:00,366.41200000000003,4.75,Open-Meteo historical hourly archive interpolated to 15 minutes
71294552261,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16780916,4195229,0.275565,1534303,0.365726,2025-12-03 17:30:00+00:00,2025-12-03 17:45:00+00:00,2026-03-18 07:22:12+00:00,365.726,4.699999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
71294552262,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16782940,4195735,0.275598,1531286,0.364963,2025-12-03 17:45:00+00:00,2025-12-03 18:00:00+00:00,2026-03-18 07:22:12+00:00,364.96299999999997,4.6499999999999995,Open-Meteo historical hourly archive interpolated to 15 minutes
71294552263,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16786612,4196653,0.275658,1532077,0.365071,2025-12-03 18:00:00+00:00,2025-12-03 18:15:00+00:00,2026-03-18 07:22:12+00:00,365.07099999999997,4.6,Open-Meteo historical hourly archive interpolated to 15 minutes
71294552820,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16785012,4196253,0.275632,1534887,0.365776,2025-12-03 18:15:00+00:00,2025-12-03 18:30:00+00:00,2026-03-18 07:22:12+00:00,365.776,4.3999999999999995,Open-Meteo historical hourly archive interpolated to 15 minutes
71294555074,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16879344,4219836,0.277181,1538416,0.364568,2025-12-03 18:30:00+00:00,2025-12-03 18:45:00+00:00,2026-03-18 07:22:12+00:00,364.568,4.2,Open-Meteo historical hourly archive interpolated to 15 minutes
71294555075,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16973148,4243287,0.278721,1544001,0.363869,2025-12-03 18:45:00+00:00,2025-12-03 19:00:00+00:00,2026-03-18 07:22:12+00:00,363.86899999999997,4.0,Open-Meteo historical hourly archive interpolated to 15 minutes
71294555076,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16873952,4218488,0.277092,1525247,0.361562,2025-12-03 19:00:00+00:00,2025-12-03 19:15:00+00:00,2026-03-18 07:22:12+00:00,361.562,3.8,Open-Meteo historical hourly archive interpolated to 15 minutes
71294555542,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17035556,4258889,0.279745,1534559,0.360319,2025-12-03 19:15:00+00:00,2025-12-03 19:30:00+00:00,2026-03-18 07:22:12+00:00,360.319,3.85,Open-Meteo historical hourly archive interpolated to 15 minutes
71294557548,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17139124,4284781,0.281446,1544571,0.360478,2025-12-03 19:30:00+00:00,2025-12-03 19:45:00+00:00,2026-03-18 07:22:12+00:00,360.478,3.9,Open-Meteo historical hourly archive interpolated to 15 minutes
71294557549,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,17163164,4290791,0.28184,1545547,0.360201,2025-12-03 19:45:00+00:00,2025-12-03 20:00:00+00:00,2026-03-18 07:22:12+00:00,360.201,3.95,Open-Meteo historical hourly archive interpolated to 15 minutes
71294557550,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16935088,4233772,0.278095,1528069,0.360924,2025-12-03 20:00:00+00:00,2025-12-03 20:15:00+00:00,2026-03-18 07:22:12+00:00,360.92400000000004,4.0,Open-Meteo historical hourly archive interpolated to 15 minutes
71294557938,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16943428,4235857,0.278232,1529565,0.361099,2025-12-03 20:15:00+00:00,2025-12-03 20:30:00+00:00,2026-03-18 07:22:12+00:00,361.099,4.075,Open-Meteo historical hourly archive interpolated to 15 minutes
71294559914,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16894924,4223731,0.277435,1527105,0.361554,2025-12-03 20:30:00+00:00,2025-12-03 20:45:00+00:00,2026-03-18 07:22:12+00:00,361.554,4.1499999999999995,Open-Meteo historical hourly archive interpolated to 15 minutes
71294559915,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16787536,4196884,0.275671,1516276,0.361286,2025-12-03 20:45:00+00:00,2025-12-03 21:00:00+00:00,2026-03-18 07:22:12+00:00,361.286,4.225,Open-Meteo historical hourly archive interpolated to 15 minutes
71294559916,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16295352,4073838,0.267589,1469760,0.36078,2025-12-03 21:00:00+00:00,2025-12-03 21:15:00+00:00,2026-03-18 07:22:12+00:00,360.78,4.3,Open-Meteo historical hourly archive interpolated to 15 minutes
71294560298,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16219476,4054869,0.266343,1454757,0.358768,2025-12-03 21:15:00+00:00,2025-12-03 21:30:00+00:00,2026-03-18 07:22:12+00:00,358.768,4.325,Open-Meteo historical hourly archive interpolated to 15 minutes
71294562274,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,16118240,4029560,0.26468,1444304,0.358427,2025-12-03 21:30:00+00:00,2025-12-03 21:45:00+00:00,2026-03-18 07:22:12+00:00,358.427,4.35,Open-Meteo historical hourly archive interpolated to 15 minutes
71294562275,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,15916628,3979157,0.261369,1418776,0.356552,2025-12-03 21:45:00+00:00,2025-12-03 22:00:00+00:00,2026-03-18 07:22:12+00:00,356.55199999999996,4.375,Open-Meteo historical hourly archive interpolated to 15 minutes
71294562276,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,15352420,3838105,0.252104,1365127,0.355677,2025-12-03 22:00:00+00:00,2025-12-03 22:15:00+00:00,2026-03-18 07:22:12+00:00,355.677,4.4,Open-Meteo historical hourly archive interpolated to 15 minutes
71294562658,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,15264472,3816118,0.25066,1352373,0.354384,2025-12-03 22:15:00+00:00,2025-12-03 22:30:00+00:00,2026-03-18 07:22:12+00:00,354.38399999999996,4.425000000000001,Open-Meteo historical hourly archive interpolated to 15 minutes
71294564784,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,15389136,3847284,0.252707,1359039,0.353246,2025-12-03 22:30:00+00:00,2025-12-03 22:45:00+00:00,2026-03-18 07:22:12+00:00,353.246,4.45,Open-Meteo historical hourly archive interpolated to 15 minutes
